Doc_ID,Posting_Date,Company_Code,GL_Account,Cost_Center,Currency,Amount,Document_Type,User_ID,Text,Reference,is_anomaly,anomaly_type,has_data_issue,data_issue_type
1001501,2023-04-27,TP02,300010,LOG01,USD,7123.31,JV,usr_ava,Reserve allocation,JV-67382,False,,True,
1001532,2023-04-27,TP01,200020,IT02,USD,-3443.44,KR,usr_robin,Payment to Metro Utilities,INV-99861,False,,True,
1005103,2023-04-27,TP01,100010,LOG01,JPY,4938.81,AF,usr_noah,Payment for computers,REF-72923,False,,True,
1007034,2023-04-27,TP01,400040,OPS03,USD,3274.88,JV,usr_sophia,Commission for insurance,JV-36803,False,,True,
1006794,2023-04-27,TP01,300010,FIN02,USD,8963.42,SA,usr_mike,Investment return,REF-22516,False,,True,
1009666,2023-04-27,TP02,200020,OPS03,USD,-1967.03,KR,usr_olivia,Monthly payment for maintenance,INV-99533,False,,True,
1008956,2023-04-28,TP01,100010,SAL02,EUR,3746.57,KZ,usr_tom,Purchase of furniture,REF-83604,False,,True,
1008420,2023-04-28,TP02,400030,IT01,USD,1766.28,KR,usr_alex,Commission for consulting,INV-94005,False,,True,
1010496,2023-04-28,TP02,500060,FIN02,USD,-1164.38,AB,usr_mike,Reimbursement for supplies,REF-78448,False,,True,
1007364,2023-04-28,TP01,300010,HR01,USD,6740.56,SA,usr_joel,Investment return,REF-64488,False,,True,
1011048,2023-04-28,TP02,400030,IT01,USD,6.14,KR,usr_alex,Commission for consulting,INV-94005,True,amount_spike,True,
1008097,2023-04-28,TP01,200010,MKT01,USD,-3849.9,SA,usr_david,Monthly payment for licensing,REF-26172,False,,True,
1003486,2023-04-28,TP01,400010,SAL01,GBP,1976.45,SA,usr_lisa,Commission for licensing,REF-22326,False,,True,
1010417,2023-04-28,TP02,300020,SAL03,EUR,7254.73,RE,usr_tom,Reserve allocation,INV-48738,False,,True,
1005722,2023-04-28,TP01,200010,LOG02,EUR,-2533.19,RE,usr_noah,Payment to TechSupply Inc,INV-91754,False,,True,
1003573,2023-04-28,TP01,500030,LOG02,USD,-1305.54,KR,usr_ava,Payment for insurance,INV-62673,False,,True,
1006932,2023-04-28,TP01,500010,FIN01,USD,-332.69,KZ,usr_kate,Payment for utilities,REF-51054,False,,True,
1003086,2023-04-28,TP01,400020,LOG01,JPY,2826.84,RE,usr_noah,Sales to EssentialTech,INV-77968,False,,True,
1001544,2023-05-01,TP01,500010,LOG01,EUR,-1084.87,RE,usr_noah,Reimbursement for rent,INV-67987,False,,True,
1001090,2023-05-01,TP01,100010,OPS03,EUR,4855.14,SA,usr_sophia,Payment for computers,REF-30811,False,,True,
1005274,2023-05-01,TP01,300010,IT03,USD,19438.13,RE,usr_robin,Reserve allocation,INV-91537,False,,True,
1007403,2023-05-01,TP02,200020,SAL03,EUR,-659.74,KZ,usr_john,Invoice from Metro Utilities,REF-93087,False,,True,
1010861,2023-05-01,TP02,400010,IT03,EUR,202.45,AB,usr_robin,Service fee from Manufacturing Plus,REF-38356,True,amount_spike,True,
1001697,2023-05-01,TP01,200010,SAL01,USD,-1712.29,RE,usr_tom,Monthly_payment_for_utilities,INV-52566,False,,True,inconsistent_formatting
1004954,2023-05-01,TP01,100020,IT01,EUR,5095.35,KZ,usr_robin,Acquisition of machinery,REF-64647,False,,True,
1010470,2023-05-01,TP01,500060,SAL02,EUR,-1450.4,SA,usr_tom,Reimbursement for training,REF-87273,False,,True,
1000460,2023-05-01,TP02,200020,LOG01,EUR,-1818.42,AF,usr_ava,Invoice from Acme Corp,REF-72914,False,,True,
1003827,2023-05-01,TP01,500030,SAL03,EUR,-1143.56,SA,usr_john,Monthly salaries,REF-50437,False,,True,
1007629,2023-05-01,TP02,500060,IT02,USD,-938.43,JV,usr_robin,Monthly travel,JV-57125,False,,True,
1005210,2023-05-01,TP01,100040,HR02,USD,3257.61,KZ,usr_joel,Purchase of equipment,REF-61496,False,,True,
1001864,2023-05-01,TP01,400010,HR02,USD,1843.52,AB,usr_joel,Sales to Global Retail,REF-94825,False,,True,
1002028,2023-05-01,TP01,100010,FIN02,EUR,3588.45,AB,usr_kate,Acquisition of furniture,REF-10935,False,,True,
1004437,2023-05-01,TP03,300010,FIN01,USD,9798.33,JV,usr_mike,Capital contribution,JV-44843,False,,True,
1007396,2023-05-01,TP02,500020,MKT01,EUR,-1331.5,SA,usr_emma,Monthly rent,REF-99635,False,,True,
1005156,2023-05-01,TP02,200020,OPS01,EUR,-4445.06,KA,usr_sophia,Monthly payment for subscriptions,REF-19669,False,,True,
1008899,2023-05-01,TP03,200010,SAL01,USD,-3368.25,KR,usr_lisa,Monthly payment for subscriptions,INV-72448,False,,True,
1003976,2023-05-01,TP03,100010,OPS01,USD,4341.02,AB,usr_james,Purchase of software,REF-83867,False,,True,
1001420,2023-05-01,TP01,300020,IT01,EUR,22465.0,KZ,usr_alex,Investment return,REF-92969,False,,True,
1007281,2023-05-01,TP02,300010,MKT02,EUR,5387.94,AB,usr_david,Capital contribution,REF-93065,False,,True,
1000794,2023-05-01,TP01,300010,FIN01,GBP,6593.24,KZ,usr_mike,Capital contribution,REF-71576,False,,True,
1009601,2023-05-01,TP02,200010,IT02,EUR,-5680.86,AF,usr_alex,Monthly payment for consulting,REF-59891,False,,True,
1008379,2023-05-01,TP02,500020,IT02,EUR,-385.53,KZ,usr_alex,Reimbursement for training,REF-61445,False,,True,
1002291,2023-05-01,TP01,200020,HR02,USD,-535.22,KR,usr_tina,Invoice from Acme Corp,INV-65311,False,,True,
1006987,2023-05-01,TP01,400040,SAL04,INR,1889.62,KR,usr_lisa,Sales to TechStartup Inc,INV-70214,False,,True,
1005918,2023-05-01,TP02,100040,MKT02,USD,7659.59,KZ,usr_david,Acquisition of machinery,REF-42792,False,,True,
1009195,2023-05-01,TP01,100040,LOG01,EUR,3732.72,KZ,usr_noah,Purchase of software,REF-96310,False,,True,
1007424,2023-05-01,TP01,200030,MKT02,JPY,-108.2,KR,usr_emma,Payment to First Insurance,INV-50436,False,,True,
1003065,2023-05-01,TP02,300020,HR02,EUR,14610.87,AB,usr_tina,Investment return,REF-37180,False,,True,
1010602,2023-05-01,TP01,200030,MKT02,USD,-585.46,KZ,usr_emma,Payment to TechSupply Inc,REF-20274,False,,True,
1000698,2023-05-01,TP02,300010,IT02,JPY,14283.51,KR,usr_robin,Capital contribution,INV-64473,False,,True,
1009418,2023-05-01,TP01,200010,LOG02,USD,-1855.91,KR,usr_noah,Payment to Quality Goods Ltd,INV-23757,False,,True,
1002702,2023-05-01,TP01,200020,IT01,USD,-3417.58,AB,usr_alex,Invoice from First Insurance,REF-42269,False,,True,
1008266,2023-05-01,TP02,300020,SAL01,GBP,1772.41,KZ,usr_lisa,investment return,REF-65377,False,,True,inconsistent_formatting
1003705,2023-05-01,TP01,100020,IT02,USD,6917.63,KZ,usr_robin,Purchase of vehicles,REF-94173,False,,True,
1005048,2023-05-01,TP01,500030,MKT02,USD,-1364.47,SA,usr_david,Payment for subscriptions,REF-12784,False,,True,
1006584,2023-05-01,TP02,400010,HR02,USD,2315.5,JV,usr_joel,Commission for insurance,JV-80887,False,,True,
1004605,2023-05-01,TP03,500020,SAL02,EUR,-295.51,SA,usr_john,Monthly training,REF-13676,False,,True,
1005357,2023-05-01,TP03,100030,HR01,USD,6743.41,RE,usr_joel,Purchase of machinery,INV-28982,False,,True,
1010957,2023-05-01,TP01,300020,FIN01,EUR,6241.04,JV,usr_sarah,Investment return,JV-70017,False,,True,
1006571,2023-05-01,TP02,200030,SAL04,USD,-5050.31,KR,usr_lisa,Monthly payment for consulting,INV-89348,False,,True,
1007962,2023-05-01,TP01,200010,IT02,EUR,-647.78,KZ,usr_alex,Payment to Acme Corp,REF-38259,False,,True,
1005714,2023-05-01,TP02,500070,IT01,GBP,-960.3,RE,usr_alex,Monthly rent,INV-68314,False,,True,
1006692,2023-05-01,TP01,300010,HR01,EUR,7238.88,AB,usr_joel,Capital contribution,REF-38704,False,,True,
1010145,2023-05-01,TP02,500010,LOG02,EUR,-1581.49,AB,usr_noah,Monthly supplies,REF-31238,False,,True,
1008352,2023-05-01,TP02,400010,IT02,EUR,3229.21,KZ,usr_robin,Sales to TechStartup Inc,REF-76170,False,,True,
1009068,2023-05-01,TP02,200010,OPS02,USD,-7123.17,KZ,usr_james,Invoice from Acme Corp,REF-64989,False,,True,
1006269,2023-05-01,TP01,400050,HR01,USD,2050.91,KR,usr_tina,Commission for consulting,INV-86998,False,,True,
1002452,2023-05-01,TPO3,300020,OPS01,JPY,10827.02,JV,usr_james,Capital contribution,JV-70667,False,,True,inconsistent_company_codes
1008023,2023-05-02,TP01,100020,SAL02,EUR,1972.57,KZ,usr_lisa,Purchase of software,REF-81350,False,,True,
1009542,2023-05-02,TP01,400050,FIN02,JPY,2179.7,RE,usr_sarah,Sales to Global Retail,INV-86656,False,,True,
1005447,2023-05-02,TP01,500040,HR02,USD,-1448.42,AB,usr_joel,Reimbursement for training,REF-26105,False,,True,
1001276,2023-05-02,TP01,500030,LOG02,CAD,-687.83,RE,usr_noah,Charge for insurance,INV-66086,False,,True,
1004712,2023-05-02,TP01,500040,SAL01,EUR,-918.52,RE,usr_lisa,Monthly rent,INV-44911,False,,True,
1004758,2023-05-02,TP02,100040,HR02,EUR,2947.26,AB,usr_joel,Acquisition of software,REF-44468,False,,True,
1008622,2023-05-02,TP02,500050,FIN02,CAD,-1187.73,SA,usr_mike,Monthly travel,REF-47060,False,,True,
1005120,2023-05-02,TP01,300020,FIN02,EUR,15847.95,JV,usr_sarah,Capital contribution,JV-76721,False,,True,
1010953,2023-05-02,TP03,500050,SAL02,USD,-459.47,KR,usr_john,Payment for consulting,INV-97014,False,,True,
1009255,2023-05-03,TP02,500050,IT02,EUR,-1055.56,KR,usr_alex,Reimbursement f0r marketing,INV-68379,False,,True,typos
1004717,2023-05-03,TP02,300010,MKT01,EUR,2985.67,KZ,usr_emma,Reserve allocation,REF-85924,False,,True,
1009928,2023-05-03,TP01,500070,HR01,JPY,-1024.33,AB,usr_joel,Reimbursement for travel,REF-74209,False,,True,
1002629,2023-05-03,TP01,300010,OPS03,GBP,9411.66,SA,usr_james,Investment return,REF-24383,False,,True,
1006018,2023-05-03,TP01,400020,LOG01,EUR,1532.08,AB,usr_noah,Commission for maintenance,REF-58027,False,,True,
1009873,2023-05-03,TP01,400040,SAL03,EUR,3302.59,JV,usr_john,Sales to Manufacturing Plus,JV-49520,False,,True,
1001784,2023-05-03,TP01,400030,HR02,JPY,498.16,KZ,usr_joel,Sales to TechStartup Inc,REF-35474,False,,True,
1002434,2023-05-03,TP02,100040,FIN01,EUR,25155.25,KA,usr_kate,Payment for machinery,REF-84503,True,amount_spike,True,
1009518,2023-05-03,TP01,100010,OPS01,EUR,1215.83,KR,usr_james,Payment for vehicles,INV-69616,False,,True,
1001867,2023-05-03,TP02,100020,HR01,TRY,3910.85,RE,usr_tina,Acquisition of computers,INV-97777,False,,True,
1005960,2023-05-03,TP02,500070,IT03,USD,-10.81,JV,usr_robin,Reimbursement for rent,JV-32809,False,,True,
1002221,2023-05-03,TP01,300020,HR02,USD,18382.12,SA,usr_joel,Reserve allocation,REF-48894,False,,True,
1004102,2023-05-03,TP01,200010,HR01,USD,-2115.86,RE,usr_joel,P@yment to TechSupply Inc,INV-58965,False,,True,typos
1003433,2023-05-04,TP02,100020,HR02,USD,7805.59,AB,usr_joel,Payment for vehicles,REF-36476,False,,True,
1006785,2023-05-04,TP01,200030,MKT01,EUR,-3423.05,JV,usr_david,Invoice from TechSupply Inc,JV-51542,False,,True,
1005377,2023-05-04,TP01,200010,LOG02,USD,-4968.31,SA,usr_ava,Invoice from Quality Goods Ltd,REF-78706,False,,True,
1000264,2023-05-04,TP01,100010,FIN01,USD,864.36,KZ,usr_kate,Payment for supplies,REF-88054,False,,True,
1003133,2023-05-04,TP02,400020,IT01,JPY,1321.3,KZ,usr_alex,Commission for subscriptions,REF-93865,False,,True,
1003073,2023-05-04,TP01,100030,IT01,EUR,7539.23,KA,usr_robin,Purchase of equipment,REF-99509,False,,True,
1001643,2023-05-04,TP02,500050,IT02,USD,-1508.77,KZ,usr_robin,Charge for licensing,REF-85761,False,,True,
1004607,2023-05-04,TP02,500050,MKT02,USD,-686.45,SA,usr_emma,Reimbursement for supplies,REF-46943,False,,True,
1010722,2023-05-04,TP01,200030,OPS02,USD,-5868.01,KR,usr_sophia,Invoice from Metro Utilities,INV-45896,False,,True,
1007968,2023-05-04,TP02,200010,SAL03,EUR,-2203.18,RE,usr_lisa,Payment to Metro Utilities,INV-98153,False,,True,
1006490,2023-05-04,TP01,200030,OPS02,JPY,-2594.44,KR,usr_james,Payment to Acme Corp,INV-95503,False,,True,
1000584,2023-05-04,TP02,200020,SAL02,EUR,-4064.12,SA,usr_tom,Invoice from Quality Goods Ltd,REF-89308,False,,True,
1009729,2023-05-04,TP03,200030,MKT01,EUR,-16293.95,SA,usr_david,Monthly payment for utilities,REF-27590,True,amount_spike,True,
1002145,2023-05-04,TP02,500060,MKT01,USD,-1838.22,AB,usr_david,Monthly salaries,REF-62354,False,,True,
1008082,2023-05-04,TP02,500040,IT03,EUR,-830.46,SA,usr_robin,Reimbursement for rent,REF-87602,False,,True,
1005542,2023-05-04,TP01,400020,LOG02,EUR,2387.68,RE,usr_noah,Sales to Local Foods,INV-95340,False,,True,
1001181,2023-05-05,TP03,200030,HR01,EUR,-4272.65,KR,usr_tina,Payment to Metro Utilities,INV-22480,False,,True,
1000702,2023-05-05,TP01,100030,IT03,EUR,5564.0,AF,usr_robin,Payment for supplies,REF-98109,False,,True,
1000648,2023-05-05,TP01,500050,LOG02,BRL,-965.94,AB,usr_ava,Charge for catering,REF-14954,False,,True,
1008559,2023-05-05,TP02,100010,FIN02,USD,3441.09,SA,usr_mike,Acquisition of machinery,REF-73752,False,,True,
1004323,2023-05-05,TP01,400020,HR02,USD,1791.78,RE,usr_joel,Commission for maintenance,INV-34591,False,,True,
1004128,2023-05-05,TP01,400050,HR01,EUR,2509.3,KZ,usr_tina,Sales to Client A,REF-48568,False,,True,
1003613,2023-05-05,TP01,300010,HR01,EUR,11948.07,RE,usr_joel,Reserve allocation,INV-11726,False,,True,
1010263,2023-05-05,TP03,100010,,EUR,8130.91,JV,usr_noah,Acquisition of furniture,JV-49390,False,,True,missing_values
1006613,2023-05-05,TP01,100030,HR01,USD,3044.12,KZ,usr_joel,Payment for supplies,REF-11119,False,,True,
1009313,2023-05-05,TP01,100030,MKT01,CAD,4225.02,JV,usr_emma,Payment for equipment,,False,,True,missing_values
1008407,2023-05-05,TP02,400040,LOG01,USD,2603.25,DZ,usr_noah,Service fee from EssentialTech,REF-12287,False,,True,
1006718,2023-05-05,TP01,500020,LOG01,USD,-1655.15,AB,usr_noah,Reimbursement for utilities,REF-94714,False,,True,
1007000,2023-05-05,TP03,100020,IT01,EUR,6595.69,KR,usr_robin,Purchase of software,INV-44640,False,,True,
1009442,2023-05-05,TP01,200020,MKT02,EUR,-2497.84,KR,usr_david,Monthly payment for licensing,INV-34443,False,,True,
1002798,2023-05-05,TP01,500050,FIN01,USD,-492.25,SA,usr_sarah,Charge for subscriptions,REF-48907,False,,True,
1005058,2023-05-05,TP01,300010,MKT02,EUR,10343.75,KZ,usr_david,Reserve allocation,REF-37333,False,,True,
1010660,2023-05-05,TP01,100020,FIN01,EUR,3180.74,SA,usr_sarah,Acquisition of machinery,REF-23130,False,,True,
1002287,2023-05-05,TP01,500020,FIN01,USD,765.26,SA,usr_sarah,Monthly office rent payment,REF-59415,False,,True,
1004865,2023-05-08,TP01,400030,SAL03,EUR,1786.41,RE,usr_john,Sales to EssentialTech,INV-34237,False,,True,
1006313,2023-05-08,TP01,300010,FIN01,USD,10720.26,SA,usr_mike,Capital contribution,REF-90130,False,,True,
1002176,2023-05-08,TP02,300020,LOG02,CAD,14779.69,KZ,usr_ava,,REF-48500,False,,True,missing_values
1004029,2023-05-08,TP02,400040,HR01,USD,5112.91,AB,usr_tina,Service fee from Local Foods,REF-58679,False,,True,
1003588,2023-05-08,TP01,300010,MKT01,EUR,8458.72,JV,usr_david,Capital contribution,JV-50695,False,,True,
1000885,2023-05-08,TP01,100010,OPS02,EUR,5014.31,SA,usr_sophia,Purchase of furniture,REF-42371,False,,True,
1002087,2023-05-08,TP01,200030,SAL04,JPY,-5484.31,AB,usr_john,Invo1ce from Global Serv1ces,REF-93789,False,,True,typos
1000842,2023-05-08,TP02,200030,SAL03,RUB,-3571.74,KR,usr_john,Monthly payment for catering,INV-30316,False,,True,
1001268,2023-05-08,TP02,100010,SAL01,USD,5375.88,RE,usr_tom,Acquisition of computers,INV-64840,False,,True,
1001688,2023-05-08,TP02,300020,HR01,USD,11399.11,JV,usr_tina,Capital contribution,JV-60618,False,,True,
1009234,2023-05-08,TP01,200010,SAL04,JPY,-2239.46,SA,usr_lisa,Payment to Acme Corp,REF-76888,False,,True,
1008781,2023-05-08,TP01,500030,OPS03,USD,-1407.66,KR,usr_james,Payment for catering,INV-42475,False,,True,
1001166,2023-05-08,TP01,300010,MKT01,USD,107.34,AB,usr_david,Capital contribution,REF-78557,True,amount_spike,True,
1001970,2023-05-08,TP01,300020,SAL04,EUR,7048.89,KR,usr_tom,Reserve allocation,INV-28071,False,,True,
1010215,2023-05-08,TP01,300020,SAL03,USD,10942.2,KZ,usr_tom,Capital contribution,REF-58327,False,,True,
1006043,2023-05-08,TP01,300020,FIN02,EUR,7819.22,KZ,usr_sarah,Capital c0ntributi0n,REF-39992,False,,True,typos
1009884,2023-05-08,TP02,300020,SAL04,EUR,7859.42,KR,usr_john,Investment return,INV-29125,False,,True,
1009796,2023-05-08,TP02,500010,SAL03,EUR,-556.68,KR,usr_john,Reimbursement for marketing,INV-53472,False,,True,
1002263,2023-05-08,TP02,100010,FIN02,EUR,5356.95,RE,usr_mike,Payment for furniture,INV-64178,False,,True,
1005493,2023-05-08,TP01,500070,MKT02,EUR,-1100.52,RE,usr_david,Reimbursement for travel,INV-74521,False,,True,
1000299,2023-05-08,TP02,100030,MKT02,EUR,3784.25,KA,usr_david,Payment for machinery,REF-80062,False,,True,
1008052,2023-05-08,TP01,500010,HR01,EUR,-1236.41,RE,usr_tina,Reimbursement for training,INV-51552,False,,True,
1009525,2023-05-08,TP01,200030,OPS03,EUR,-1642.58,JV,usr_olivia,Invoice from Quality Goods Ltd,JV-22135,False,,True,
1001948,2023-05-08,TP01,200030,IT01,EUR,-1916.55,RE,usr_robin,Monthly payment for catering,INV-46495,False,,True,
1007149,2023-05-08,TP02,200020,OPS02,BRL,-2504.92,KR,usr_james,Invoice from Quality Goods Ltd,INV-39046,False,,True,
1000692,2023-05-08,TP01,500070,IT03,USD,-1263.78,KR,usr_robin,Monthly training,INV-32064,False,,True,
1005582,2023-05-08,TP01,400030,FIN01,EUR,2270.08,RE,usr_kate,Sales to TechStartup Inc,INV-14207,False,,True,
1004692,2023-05-08,TP02,500060,LOG02,USD,-988.98,KR,usr_ava,Reimbursement for travel,INV-99914,False,,True,
1003332,2023-05-08,TP01,100030,IT01,USD,4816.59,RE,usr_alex,Payment for supplies,INV-54369,False,,True,
1009845,2023-05-08,TP03,500010,OPS02,EUR,-1245.6,RE,usr_sophia,Charge for insurance,INV-11412,False,,True,
1006253,2023-05-08,TP01,300020,SAL04,USD,8815.91,JV,usr_tom,Investment return,JV-44668,False,,True,
1010167,2023-05-08,TP01,500030,FIN02,USD,-1061.73,SA,usr_mike,Charge for catering,REF-82844,False,,True,
1010596,2023-05-09,TP01,200030,HR02,EUR,-4730.39,RE,usr_tina,Invoice from Global Services,INV-91322,False,,True,
1006900,2023-05-09,TP01,500060,FIN01,EUR,-2077.46,RE,usr_mike,,INV-56317,False,,True,missing_values
1009104,2023-05-09,TP02,300020,OPS01,USD,12870.41,JV,usr_olivia,Investment return,JV-90290,False,,True,
1004751,2023-05-09,TP01,200020,HR02,USD,-3550.98,SA,usr_joel,Payment to Acme Corp,REF-49814,False,,True,
1010700,2023-05-09,TP02,300020,IT02,USD,7241.31,KZ,usr_alex,Investment return,REF-50154,False,,True,
1004899,2023-05-09,TP02,200030,FIN01,USD,-4560.96,KR,usr_mike,Invoice from Quality Goods Ltd,  INV-43616  ,False,,True,leading_trailing_spaces
1009282,2023-05-09,TP01,500070,OPS02,USD,-318.98,SA,usr_james,Monthly supplies,REF-46968,False,,True,
1004950,2023-05-09,TP01,200020,LOG02,USD,-2755.4,KZ,usr_noah,Monthly payment for maintenance,REF-24478,False,,True,
1007371,2023-05-09,TP01,400050,LOG01,EUR,4171.8,RE,usr_noah,Commission for insurance,INV-97217,False,,True,
1006694,2023-05-10,TP02,100020,SAL01,USD,8544.5,KR,usr_john,Payment for machinery,INV-22293,False,,True,
1008656,2023-05-10,TP03,100020,HR02,USD,4437.58,AB,usr_tina,Purchase of software,REF-38637,False,,True,
1004637,2023-05-10,TP01,300010,MKT01,USD,12279.44,AB,usr_david,Capital contribution,REF-68045,False,,True,
1000022,2023-05-10,TP02,400020,MKT01,USD,314.04,JV,usr_david,Sales to Global Retail,JV-80508,False,,True,
1002181,2023-05-10,TP01,200030,SAL01,EUR,-3781.51,RE,usr_lisa,Invoice from Metro Utilities,INV-18394,False,,True,
1004937,2023-05-11,TP02,500050,HR02,EUR,-1189.81,AB,usr_tina,Monthly training,REF-80717,False,,True,
1008277,2023-05-11,TP01,200010,SAL02,EUR,-2157.24,JV,usr_lisa,Payment to Metro Utilities,JV-22941,False,,True,
1005014,2023-05-11,TP02,400040,,EUR,2081.14,AB,usr_emma,Commission for catering,REF-77377,False,,True,missing_values
1002786,2023-05-11,TP01,200020,HR02,EUR,-340.45,KR,usr_tina,Monthly payment for maintenance,INV-25370,False,,True,
1004090,2023-05-11,TP03,400050,MKT02,USD,487.81,AB,usr_david,Sales to Local Foods,REF-20865,False,,True,
1007822,2023-05-11,TP01,500030,OPS02,EUR,-1293.43,RE,usr_sophia,Charge for maintenance,INV-92579,False,,True,
1003192,2023-05-11,TP01,300010,HR01,USD,4968.53,KZ,usr_joel,Investment return,REF-52000,False,,True,
1008644,2023-05-11,TP02,100020,LOG02,USD,5590.47,SA,usr_ava,Payment for equipment,REF-19978,False,,True,
1005132,2023-05-11,TP01,500020,HR01,EUR,-928.37,KA,usr_joel,Charge for catering,REF-44317,False,,True,
1002281,2023-05-12,TP03,500060,IT03,JPY,-1259.44,JV,usr_robin,Charge for licensing,JV-23868,False,,True,
1000578,2023-05-12,TP01,100040,HR02,CAD,5066.05,KZ,usr_joel,Acquisition of software,REF-23067,False,,True,
1005281,2023-05-12,TP01,300010,IT03,EUR,12539.96,AF,usr_robin,Capital contribution,,False,,True,missing_values
1003579,2023-05-12,TP01,200010,MKT01,EUR,-2223.46,AB,usr_emma,Monthly payment for catering,REF-74364,False,,True,
1002781,2023-05-12,TP01,500070,OPS01,USD,-1023.22,AB,usr_sophia,Charge for catering,REF-80210,False,,True,
1008775,2023-05-12,TP01,400020,FIN01,EUR,1894.48,RE,usr_sarah,Sales to Manufacturing Plus,INV-62730,False,,True,
1008135,2023-05-12,TP01,200010,,EUR,-3647.45,SA,usr_kate,Payment to Quality Goods Ltd,REF-84710,False,,True,missing_values
1004691,2023-05-12,TP01,200030,FIN02,EUR,-2708.88,AB,usr_sarah,Payment to Acme Corp,REF-58231,False,,True,
1000635,2023-05-12,TP02,200010,OPS01,USD,-3739.98,KZ,usr_olivia,Payment to Quality Goods Ltd,REF-43619,False,,True,
1007104,2023-05-12,TP01,100010,OPS02,USD,3986.73,KR,usr_james,Purchase of furniture,INV-98771,False,,True,
1009573,2023-05-12,TP02,100040,SAL02,GBP,8106.71,RE,usr_john,Payment for vehicles,INV-37719,False,,True,
1007677,2023-05-15,TP03,300020,LOG02,EUR,6970.19,RE,usr_noah,Reserve allocation,INV-88602,False,,True,
1008290,2023-05-15,TP01,300020,LOG01,USD,1000.0,KZ,usr_noah,Capital contribution,REF-95830,False,,True,
1001461,2023-05-15,TP01,100040,IT03,USD,4859.94,AB,usr_alex,Purchase of furniture,REF-86120,False,,True,
1008170,2023-05-15,TP02,300020,MKT02,EUR,5046.88,SA,usr_emma, Investment return ,REF-82917,False,,True,leading_trailing_spaces
1011010,2023-05-15,TP01,400030,FIN01,EUR,19138.63,AB,usr_kate,Service fee from EssentialTech,REF-83396,True,amount_spike,True,
1002211,2023-05-15,TP01,400040,SAL02,USD,3451.93,JV,usr_tom,Commission for maintenance,JV-80771,False,,True,
1010511,2023-05-15,TP01,400030,MKT01,EUR,2459.18,RE,usr_emma,Service fee from Client A,INV-51064,False,,True,
1002503,2023-05-15,TP02,300020,OPS01,USD,14819.53,SA,usr_olivia,Reserve allocation,REF-58957,False,,True,
1006499,2023-05-15,TP01,500020,FIN01,USD,-2072.57,KR,usr_sarah,Charge for consulting,INV-31098,False,,True,
1009119,2023-05-15,TP03,400040,IT03,EUR,1837.3,SA,usr_alex,Sales to Global Retail,REF-26012,False,,True,
1009289,2023-05-15,TP02,200030,IT01,EUR,-3724.19,KZ,usr_alex,Invoice from Metro Utilities,REF-11146,False,,True,
1005424,2023-05-15,TP02,500040,HR02,EUR,-1780.13,KZ,usr_tina,Charge for consulting,REF-95207,False,,True,
1000138,2023-05-15,TP01,300020,LOG01,USD,17631.08,RE,usr_noah,Investment return,INV-30140,False,,True,
1010813,2023-05-15,TP01,300010,LOG02,USD,13150.54,KR,usr_noah,Investment return,INV-52778,False,,True,
1006838,2023-05-15,TP01,200030,MKT01,EUR,-2621.06,RE,usr_emma,Payment to Metro Utilities,INV-14001,False,,True,
1010663,2023-05-15,TP01,400020,SAL01,USD,1723.33,JV,usr_john,Sales to Client A,JV-15573,False,,True,
1011090,2023-05-15,TP03,300010,LOG02,USD,22420.72,KA,usr_joel,Reserve allocation,REF-85766,True,unusual_user_behavior,True,
1008731,2023-05-15,TP03,400020,HR02,CAD,1676.32,AB,usr_joel,Service fee from EssentialTech,REF-45305,False,,True,
1004498,2023-05-15,TP01,200030,MKT02,USD,-5040.99,SA,usr_david,Invoice from TechSupply Inc,REF-15284,False,,True,
1001193,2023-05-15,TP01,200010,IT02,USD,-3545.96,JV,usr_robin,Monthly payment for consulting,JV-35913,False,,True,
1005199,2023-05-15,TP03,400010,HR01,USD,1952.29,SA,usr_joel,Commission for catering,REF-66804,False,,True,
1008312,2023-05-15,TP01,100040,IT03,JPY,5357.39,AB,usr_robin,Payment for machinery,REF-25836,False,,True,
1010421,2023-05-15,TP01,300010,HR01,USD,10883.81,KR,usr_tina,Investment return,INV-35904,False,,True,
1000644,2023-05-15,TP01,500050,IT01,EUR,-1586.48,DZ,usr_robin,Payment for subscriptions,REF-54183,False,,True,
1002348,2023-05-15,TP01,200030,HR01,EUR,-4039.38,AB,usr_tina,Payment to Acme Corp,REF-37228,False,,True,
1000837,2023-05-15,TP01,100030,FIN02,GBP,7745.5,KR,usr_mike,Purcha5e of vehicle5,INV-26063,False,,True,typos
1000984,2023-05-15,TP02,400010,MKT02,USD,1627.68,AB,usr_emma,Sales to TechStartup Inc,REF-13176,False,,True,
1000456,2023-05-15,TP02,400050,LOG02,EUR,3209.37,AB,usr_ava,Service fee from EssentialTech,REF-73648,False,,True,
1004477,2023-05-15,TP01,200010,HR01,USD,-1871.35,SA,usr_tina,Monthly payment for insurance,REF-64356,False,,True,
1009266,2023-05-15,TP01,100040,OPS03,JPY,2759.83,KZ,usr_olivia,Payment for vehicles,REF-74313,False,,True,
1008576,2023-05-15,TP01,500040,OPS01,JPY,-1007.52,SA,usr_sophia,Payment for insurance,REF-92222,False,,True,
1008255,2023-05-15,TP01,200020,LOG01,EUR,-1787.6,RE,usr_ava,Monthly payment for consulting,INV-18893,False,,True,
